file,classes,x1,y1,x2,y2
./healthy/DSC03649.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[107.0886558009071, 10.767383374504163, 148.792272405847, 240.48017206744439]","[85.95545654851125, 16.571227224368215, 21.917750698347277, 12.381014165159627]","[198.0745054227249, 215.4190518328265, 156.04266848250796, 243.63234215363838]","[149.30401916656567, 38.588469463808536, 160.54689916514874, 173.11660888574727]"
./healthy/DSC03650.JPG,"['healthy', 'healthy']","[47.24794314610563, 84.07046343262124]","[105.27866853798818, 9.359207195533429]","[204.16933716476368, 148.31156807073504]","[241.26408294723794, 43.31558022905196]"
./healthy/DSC03651.JPG,['healthy'],[42.6013276045729],[30.472525706153846],[250.87263134621702],[187.30108435785527]
./healthy/DSC03652.JPG,"['healthy', 'healthy']","[100.92375466436579, 32.179985736254395]","[224.05226730930804, 36.95366303840149]","[219.363415669841, 106.7517530635736]","[246.84876137584666, 203.7944173398158]"
./healthy/DSC03653.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[93.31807775810378, 4.689204544751277, 149.5719490963672, 1.357541963442344]","[19.958375586739976, 54.58101989703172, 19.16589494970819, 191.3260904415601]","[112.05649330774429, 79.82434653763627, 246.492192902714, 109.34813290764959]","[185.1913254010305, 79.808195940362, 41.7291927188524, 193.01976943371028]"
./healthy/DSC03654.JPG,"['healthy', 'healthy', 'healthy']","[54.55801502535479, 76.81477502897326, 12.558684868559396]","[55.93586156057853, 6.430751637780418, 137.93076108998105]","[170.978243037361, 86.3296275837539, 196.18720681396567]","[211.28680430576904, 252.18607104483505, 167.5714992375432]"
./healthy/DSC03656.JPG,"['healthy', 'healthy']","[81.9630379939801, 0.9815029757643856]","[56.443569054232626, 97.08723328222504]","[234.5233125295087, 135.70663871841933]","[217.787421899561, 101.49942880599605]"
./healthy/DSC03657.JPG,['healthy'],[43.615963465211564],[118.50427031799518],[103.68130754372382],[254.51627037158727]
./healthy/DSC03658.JPG,['healthy'],[124.4400579784236],[194.37208586682095],[157.66833088997683],[235.41231551402913]
./healthy/DSC03659.JPG,['healthy'],[198.7361366844279],[97.47599419599814],[224.6696194666882],[229.06312720647668]
./healthy/DSC03661.JPG,['healthy'],[86.10111621376223],[135.18792808865538],[250.30465822435394],[227.64916023216526]
./healthy/DSC03662.JPG,['healthy'],[63.15517945959263],[30.983643456301166],[101.28872616310966],[161.97039465017622]
./healthy/DSC03663.JPG,['healthy'],[101.03668407834326],[49.95694645869699],[208.6836783353183],[121.22487867589305]
./healthy/DSC03664.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[66.7530744636849, 5.904298209835986, 50.25726523916353, 169.56347034757425]","[195.02518679916224, 78.78882516810282, 160.73491366083363, 179.6973306310079]","[188.26525766716927, 234.11060522017817, 185.90554548186483, 177.96135018675835]","[223.17843058748696, 175.15584413487312, 162.04458822429612, 238.5525725951609]"
./healthy/DSC03665.JPG,['healthy'],[7.617171633216685],[6.054041594173725],[219.81350646878684],[24.553359873543428]
./healthy/DSC03666.JPG,"['healthy', 'healthy', 'healthy']","[128.87953572064285, 52.50412614238883, 41.86248018761853]","[12.381020171985654, 90.05308494661259, 42.045747382110505]","[176.3316470431722, 234.00029106020884, 235.71554031561638]","[195.00238818487978, 204.96905206637135, 192.48158520787058]"
./healthy/DSC03667.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[73.48262693353408, 138.02598641173304, 100.07892399771012, 122.19321493464244]","[72.77582219334388, 65.0037260678518, 153.7981865778438, 164.52079262853653]","[199.0049540438255, 211.7998319607331, 196.66868981237457, 124.25280234786291]","[82.70310164900744, 167.6317153088097, 221.6919356934074, 225.53474221156057]"
./healthy/DSC03668.JPG,['healthy'],[26.768809113795612],[177.41404551065705],[237.0676792492251],[205.65373394097972]
./healthy/DSC03669.JPG,['healthy'],[111.38125405027958],[63.06732467128009],[216.90913180365646],[106.22700233854007]
./healthy/DSC03670.JPG,"['healthy', 'healthy']","[100.18812614109547, 118.23375448224934]","[177.21982277499694, 16.15846910349822]","[210.0380203850311, 224.58613373484502]","[185.92952265348052, 156.78263990910312]"
./healthy/DSC03671.JPG,"['healthy', 'healthy']","[29.330852699210027, 95.72009968195826]","[55.32494995070445, 141.5924875398889]","[151.615968907694, 147.70865045475736]","[195.6823915871512, 250.59004415442502]"
./healthy/DSC03672.JPG,['healthy'],[49.31707636833673],[67.88667283581171],[141.78344103809474],[199.06749460537526]
./healthy/DSC03673.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[46.009089799496564, 59.13818400654111, 103.83598085831335, 35.97050892193519]","[5.368633002816068, 91.49606274286404, 13.13328737526382, 106.4971270771197]","[110.25289088877557, 144.6871859621836, 204.53358071679187, 137.24833329283544]","[212.79394141519973, 237.28708171686392, 67.56457430389548, 241.53829640332677]"
./healthy/DSC03675.JPG,"['healthy', 'healthy', 'healthy']","[70.76045762085755, 186.05878764313334, 198.2596271092792]","[16.938270215441634, 39.60082004907926, 167.53528087014996]","[170.34114121852585, 234.83909372227478, 200.0680259587478]","[224.64932762991066, 183.34217012337655, 218.6935918967192]"
./healthy/DSC03676.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[50.88253402515667, 46.02939983975352, 76.10627351917998, 4.283267293717387]","[7.908926070668855, 70.90704271080779, 41.484500012779364, 147.09863499931197]","[123.00215190633492, 253.85461221799986, 243.43696593450096, 174.35336611832722]","[142.58517141895996, 88.99985985291505, 152.66173527030904, 205.0209906718474]"
./healthy/DSC03677.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[18.843348113119646, 105.88527878943563, 132.72618201146346, 12.2526106842312]","[42.954679780076816, 98.24966287748839, 74.92869331066726, 25.3345220463234]","[245.36383958861933, 218.06410935102645, 160.71743387844842, 252.12503244421916]","[185.34200349414553, 98.86330798532393, 79.2039921634923, 200.33908482980027]"
./healthy/DSC03678.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[47.838456658417044, 63.190257488400135, 4.429417618547518, 64.96534007910921]","[148.27862829359592, 133.57652249111013, 5.590542204435934, 214.03089763239527]","[220.49051765084565, 68.34365986251811, 190.78984425419833, 144.89176229957152]","[214.0431289252868, 189.909443024404, 139.56386747759825, 224.51774252942155]"
./healthy/DSC03679.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[239.926301907001, 145.49892348395662, 43.293064273428115, 174.67094487153972]","[20.11716470583417, 172.33623956821395, 83.84734006202493, 70.62446072903018]","[240.05272752806897, 184.21734469489863, 158.49937310131983, 209.928101981259]","[124.22235065718934, 220.5306121927256, 91.04021211690511, 152.14345716297743]"
./healthy/DSC03680.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[1.416264493875218, 8.650294918280252, 15.720805036824913, 79.01231995178037]","[111.93173819876648, 103.0900447858017, 13.692964372554513, 162.55923830884493]","[208.01016950820136, 46.910669841217356, 177.63660804664528, 162.29079789402923]","[139.8859446951056, 161.17372080358996, 168.6291665842832, 164.94388554456887]"
./healthy/DSC03681.JPG,"['healthy', 'healthy']","[84.00743567856307, 34.381475628957276]","[157.77901591062655, 74.69504783686511]","[183.64539416178837, 92.72546066319737]","[171.82341239545826, 206.53675752120566]"
./healthy/DSC03682.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[8.146943965046944, 71.28849912738889, 97.45094468954778, 86.17218134920324]","[193.6568323741529, 162.1057086090387, 140.50211979358198, 31.83036279701153]","[34.75214248872692, 234.1674644207154, 235.74993638715932, 99.06081740622483]","[201.69603927263682, 190.14598193247522, 247.89758930597998, 153.90574055144566]"
./healthy/DSC03683.JPG,"['healthy', 'healthy']","[119.41451602330739, 26.595925630053102]","[53.89245377278982, 170.35307484191512]","[215.1801842962716, 195.37177439892207]","[168.29430191049033, 190.2309946123634]"
./healthy/DSC03684.JPG,['healthy'],[126.18040216417609],[38.08740958371524],[142.71064672511437],[165.872946285328]
./healthy/DSC03685.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[192.9552290263758, 128.3465856775987, 19.847613880501996, 94.29789513457848]","[57.947128034539844, 180.96182343317938, 9.669188828376804, 140.22561049883421]","[204.48363795088352, 141.1670982125482, 254.3521212340481, 236.81000737420737]","[192.4513088428657, 214.84315258298926, 240.52028767370945, 242.11716732212685]"
./healthy/DSC03686.JPG,"['healthy', 'healthy', 'healthy']","[73.12625231893057, 4.882697032516603, 42.83048794966092]","[111.16540387838825, 13.525266640724226, 59.36077789468163]","[220.59616811971156, 122.70404285802059, 113.41059071205368]","[116.74647919023658, 96.32230086455743, 214.34279921944633]"
./healthy/DSC03687.JPG,"['healthy', 'healthy']","[208.3620050989579, 89.6034929117817]","[46.26537396344142, 34.61413957543451]","[240.01784890053975, 154.8069676479173]","[186.89320818483904, 79.44118377579275]"
./healthy/DSC03688.JPG,"['healthy', 'healthy']","[62.104826902839164, 38.2017962401099]","[87.50013510834026, 120.20841230053699]","[183.59757929558612, 70.14729031578699]","[210.27780136657523, 161.78310513916983]"
./healthy/DSC03689.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[28.18396425003445, 235.120129608092, 180.65833672235718, 28.36187423759847]","[75.1522125807129, 176.26459276107707, 53.10056082638482, 12.303166974468581]","[71.22647135508603, 241.87266476374214, 247.90772729001174, 85.2548936588289]","[92.7551209484559, 234.59644792221943, 72.96201990964428, 99.16952906410819]"
./healthy/DSC03690.JPG,"['healthy', 'healthy', 'healthy']","[71.92828567709907, 130.71992009514776, 13.260941602019614]","[136.69716722996333, 79.89950303545425, 100.24490047098772]","[201.68586288819034, 189.5838647570604, 215.5196330672631]","[147.2360625719046, 199.18774707752286, 252.3647107034737]"
./healthy/DSC03691.JPG,"['healthy', 'healthy']","[119.88076673184267, 158.78244830501018]","[71.8750273536624, 15.808495312822913]","[252.07241357699954, 178.18837627147738]","[247.30536376081625, 184.2229599442511]"
./healthy/DSC03693.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[12.810431966041165, 56.353043440017956, 85.9896168092815, 22.223452899341737]","[55.03379107940253, 10.09472630738, 131.15290443916192, 71.19503754481286]","[122.01485099925623, 203.93857623647966, 169.2452375197949, 38.91985625101009]","[180.37547449762346, 189.5060277078195, 159.9649758845559, 170.9649056793271]"
./healthy/DSC03694.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[99.94018256880662, 96.3295795587315, 230.62625863163092, 90.13552509431165]","[70.9673096996396, 204.51247174541425, 49.80438003951099, 0.4738682278591]","[192.44340330910538, 205.30190328202752, 240.49423621510724, 163.27783754498836]","[205.9934556842503, 210.9560791811819, 149.54013398675005, 216.85321985338555]"
./healthy/DSC03695.JPG,"['healthy', 'healthy']","[180.79193755330795, 119.82225917077488]","[43.2177833162919, 61.54593164261266]","[224.15016913363567, 233.73530168689405]","[196.04643651668707, 133.26079177370755]"
./healthy/DSC03696.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[76.17651693514347, 67.5722115537427, 97.96245696198801, 143.7730684770155]","[67.05258601555894, 89.61815073967779, 135.28336762719468, 43.49592042090069]","[171.21423893148463, 110.33811962478808, 142.9193591332595, 238.55765657838626]","[243.01532588853655, 255.96842192191173, 193.35100110863547, 134.82051404931138]"
./healthy/DSC03697.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[90.90083197614237, 196.1261211525144, 7.345944020094379, 130.2049592574382]","[141.75701064077072, 147.75021131098808, 179.04318463497782, 189.50776223965605]","[212.53438703662087, 246.02901052082703, 213.42530931960547, 224.31523448755408]","[208.80764594342256, 217.4988647397197, 190.96478493185853, 251.33791728141986]"
./healthy/DSC03698.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[208.4314980697202, 130.98431686733142, 163.58807243559448, 12.939814376014624]","[169.30469870885156, 104.50149692523283, 29.994630785930866, 190.90778683208418]","[239.78578628693865, 241.01344238123866, 199.05903080322483, 124.93035938317325]","[198.5396851805979, 237.1041315179231, 121.03001598656192, 204.03354634418372]"
./healthy/DSC03699.JPG,['healthy'],[43.90115936928467],[68.60611826568174],[87.17870121674252],[133.9368142985802]
./healthy/DSC03700.JPG,['healthy'],[98.66272799168993],[146.89059921349633],[187.46601672788913],[172.48287223905848]
./healthy/DSC03701.JPG,"['healthy', 'healthy']","[107.32662741947217, 25.238087440501516]","[47.10303297766316, 215.2068832310727]","[207.48453788249006, 118.65616608355629]","[133.6746342909607, 232.3124022726194]"
./healthy/DSC03702.JPG,['healthy'],[190.10375152590885],[10.26074905986573],[223.63751042862515],[72.55287592860574]
./healthy/DSC03703.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[186.92215782208586, 1.8927390793970176, 28.565144019674335, 174.1237415857287]","[138.6341117508035, 133.8356600731153, 5.143487391876448, 173.32667455256035]","[194.18828336073102, 106.43240641455381, 162.55939068404413, 182.51108800120613]","[241.7514983424763, 166.78514738213818, 174.6935653233351, 251.60293461751195]"
./healthy/DSC03704.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[7.74383689147669, 28.62057910047679, 27.034642114745623, 94.6058012677938]","[213.84025942794995, 187.0553499742241, 29.110170209612676, 35.425288083737286]","[175.44389877520956, 98.21219959853073, 191.53683839142005, 177.45961488770146]","[251.2741786585332, 205.41251278985388, 50.28143161998389, 56.67650748369482]"
./healthy/DSC03705.JPG,['healthy'],[88.38890678897494],[77.87998201565685],[168.32099887288155],[181.47663819094032]
./healthy/DSC03706.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[0.6177224142959687, 121.9899921086957, 199.48870687485652, 130.1143394017423]","[19.769542321433846, 32.36081490689264, 41.80831182183857, 203.44967937529435]","[49.01447627202032, 193.0755321447943, 210.6547777380087, 228.62613413535877]","[176.66484785529667, 112.61360122018604, 147.64209299025836, 203.849054327364]"
./healthy/DSC03707.JPG,"['healthy', 'healthy', 'healthy']","[11.231097208625812, 211.6429081145158, 142.88271619814705]","[17.407923736389165, 170.15896139479952, 130.70604987552906]","[61.10956832546751, 243.1602060443544, 201.27644608168126]","[208.09141525357677, 229.72145956310897, 151.1659556701054]"
./healthy/DSC03708.JPG,"['healthy', 'healthy', 'healthy']","[1.6255299475359664, 8.742495915150386, 92.78628489734325]","[42.01564873194067, 91.70592067745093, 157.23699487291807]","[82.42910953328169, 135.8504989916562, 126.05804290810002]","[177.84887168678313, 225.67898567020845, 184.67637001095798]"
./healthy/DSC03709.JPG,['healthy'],[212.54959594959854],[86.48029984153314],[220.30103303865224],[186.01856316028662]
./healthy/DSC03711.JPG,['healthy'],[86.28997170173687],[27.47846817514386],[156.98659636103892],[119.98459667457021]
./healthy/DSC03712.JPG,['healthy'],[14.264032457455812],[22.541164085883025],[107.76999142006753],[169.97201261803778]
./healthy/DSC03713.JPG,['healthy'],[218.93210096940425],[102.35814744437673],[236.80401741077898],[130.0985073731927]
./healthy/DSC03714.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[75.1688900947915, 28.48356483233107, 59.858614190253974, 2.3748742061542316]","[107.85227890399142, 49.50027182312081, 60.86200094719402, 148.48888416859097]","[146.49116796753992, 59.50871046328115, 209.9638951586163, 40.52770884514061]","[144.9128725601916, 131.01112776283873, 63.15019252648895, 161.7162444206453]"
./healthy/DSC03715.JPG,"['healthy', 'healthy']","[112.48134656979224, 176.55531873978472]","[91.09588232635545, 79.87689996992808]","[114.48633686440914, 251.6641271724097]","[221.21500046086425, 236.54063545260237]"
./healthy/DSC03716.JPG,"['healthy', 'healthy', 'healthy']","[64.95464273031274, 41.454647369392006, 18.626942805740725]","[24.675945287815836, 42.04459483568226, 170.6945454704475]","[230.96562243520583, 209.64988280582904, 206.3751494841496]","[84.8685080275292, 96.28531225009462, 247.15591020393614]"
./healthy/DSC03717.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[1.5774205584349943, 82.42890629618603, 147.01127209305366, 138.92526090158006]","[98.57848972089354, 199.71457089574565, 27.17142457437805, 95.58075023118695]","[60.17367566712815, 197.8241881318748, 213.47638517941863, 157.8071563815738]","[156.167787647965, 214.6975020862505, 114.82598970741427, 140.83982208188004]"
./healthy/DSC03718.JPG,"['healthy', 'healthy']","[144.48225470123356, 51.94639037838016]","[149.00612644768051, 1.5236374396027657]","[182.4844830852037, 136.7352834521336]","[175.35427073981776, 6.814945457085571]"
./healthy/DSC03719.JPG,['healthy'],[176.8184108267474],[61.65589128086444],[206.91965599120485],[74.65895136023184]
./healthy/DSC03720.JPG,"['healthy', 'healthy']","[54.45760565324039, 51.5768190692323]","[144.9915795052478, 56.8890014604101]","[94.66473731261325, 208.5910027074837]","[219.9547977834778, 76.96276341830824]"
./healthy/DSC03721.JPG,['healthy'],[230.73868092520448],[77.758856894676],[230.79779746173725],[177.3983324425505]
./healthy/DSC03722.JPG,"['healthy', 'healthy']","[110.99356955842072, 26.103095111283267]","[10.247239750935307, 40.75633901450007]","[155.00619775685115, 165.84240288665296]","[223.82413695211562, 164.089791178569]"
./healthy/DSC03723.JPG,['healthy'],[4.5211164072458985],[9.728926056607236],[235.3845285636143],[54.07527901329661]
./healthy/DSC03724.JPG,"['healthy', 'healthy']","[28.778139753957902, 238.33631377046748]","[124.46724306763028, 60.343298823366496]","[254.62479911110574, 249.51841291564423]","[137.94529532697135, 96.7765419068325]"
./healthy/DSC03725.JPG,"['healthy', 'healthy', 'healthy']","[187.03308391602323, 53.51718769147013, 63.19067905723955]","[186.07224117902314, 1.4490395307203414, 87.05592656986582]","[252.7706785824026, 246.1387194428728, 130.43221904924496]","[214.48136896304453, 43.463322686912335, 126.11223683440403]"
./healthy/DSC03726.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[70.03883815798099, 10.764345103325837, 87.88289393583446, 83.73842289710396]","[98.77156860189677, 31.272845146424146, 140.11986007600495, 11.745688704923026]","[207.5779604648154, 177.15191733558734, 196.36016338647724, 92.68138142065985]","[110.87841487471195, 188.65432284835654, 219.47646416572144, 177.32010976774194]"
./healthy/DSC03727.JPG,"['healthy', 'healthy']","[91.03979194640192, 132.63892214003752]","[107.77705799829943, 122.37084257427469]","[123.47788336304981, 139.25369389130435]","[131.5697136192061, 175.28616733860255]"
./healthy/DSC03729.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[1.209861163408732, 141.73665216129487, 70.3133307628398, 124.57898161981038]","[46.15468870400082, 213.51028951205234, 76.58472958505311, 158.59187102559673]","[235.4122744238239, 252.46287889912722, 236.14007540941097, 196.07376709309017]","[78.20900391361181, 250.100477529421, 174.71593752208312, 198.31805477390594]"
./healthy/DSC03730.JPG,"['healthy', 'healthy', 'healthy']","[26.59613128691558, 77.25889062391346, 186.16531639596136]","[36.752696202347096, 186.08394929895147, 116.19032900126297]","[185.63304927902084, 214.26688827591835, 239.40307031670264]","[250.99144028203236, 220.48685176618216, 242.68720367260298]"
./healthy/DSC03731.JPG,"['healthy', 'healthy']","[41.727129664024375, 74.17018663283912]","[4.352815415240087, 36.23586934402971]","[210.34937544586873, 241.2646567657135]","[201.01742482844426, 251.01825833974348]"
./healthy/DSC03732.JPG,"['healthy', 'healthy', 'healthy']","[34.9709575042036, 61.53333432882823, 62.92558592917234]","[96.31222605167818, 29.6660129648196, 54.240783291231025]","[82.30504901194192, 119.1888195197192, 84.6657343687686]","[200.95044712880255, 190.72395953026978, 200.72011085086862]"
./healthy/DSC03733.JPG,"['healthy', 'healthy', 'healthy']","[128.93168798245438, 125.15869315010414, 56.64314590121273]","[8.689887726741972, 16.86720826343219, 203.32887985545523]","[143.3342385793573, 183.21150831309228, 168.63932193956748]","[80.87163364545316, 53.29675968885809, 249.45577557197294]"
./healthy/DSC03734.JPG,"['healthy', 'healthy']","[38.62245760792507, 57.09603188746934]","[54.44663505410716, 101.66018280574147]","[80.65491530277788, 171.51386668814766]","[185.58042267022375, 241.40646567839312]"
./healthy/DSC03735.JPG,"['healthy', 'healthy']","[68.37219963357344, 114.22115140215871]","[32.923665852334324, 3.6539776737127454]","[198.70811969105316, 134.37393955017689]","[249.00518435543233, 139.74600380899903]"
./healthy/DSC03736.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[31.12707796330656, 104.15151375186042, 154.18981140962626, 110.2057114468424]","[55.84061988849368, 96.44103181258615, 149.32554452306107, 187.96817114055452]","[141.49171049252027, 216.66194795901924, 188.33072698682247, 255.40762062037265]","[225.92373262314155, 215.7409674249735, 151.98404133875644, 198.27798114845592]"
./healthy/DSC03737.JPG,"['healthy', 'healthy', 'healthy']","[60.36653687230009, 207.56944056134185, 33.941780557485714]","[169.8518516219185, 11.355628555574725, 238.40953696085074]","[166.24244445740558, 226.9141589254878, 150.03507744073028]","[220.07155410372067, 99.63759780544854, 241.77172634848117]"
./healthy/DSC03738.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[43.30326922674135, 74.17058554597213, 101.10930099145168, 12.062308777604045]","[123.78010354684889, 188.46225375788038, 60.103934629369206, 21.33124198165015]","[114.72670909897013, 221.4002076982115, 159.5467221575293, 95.78534333727]","[179.69033432878416, 210.80814651309512, 153.64178308386033, 97.80745099389623]"
./healthy/DSC03739.JPG,['healthy'],[20.7578156651322],[189.75209599829907],[194.995434253683],[192.8926314687091]
./healthy/DSC03740.JPG,"['healthy', 'healthy']","[46.891902411999894, 40.11160780572774]","[207.74468885221663, 142.11688217179733]","[176.8283283151594, 239.66465084511458]","[221.64295416617483, 239.79514391732548]"
./healthy/DSC03741.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[17.76851735501907, 35.05897091197758, 18.942124404595518, 14.519281785167863]","[88.25846437800348, 187.67212347313006, 90.58225009326017, 104.32999032539777]","[52.14245408424452, 245.34258657007098, 225.70146324729208, 225.2153741089282]","[178.32540329669044, 215.4046936924407, 125.66695256489555, 178.16071867008924]"
./healthy/DSC03742.JPG,"['healthy', 'healthy']","[68.19647278070022, 230.8237430200941]","[170.99309628857975, 14.443582019112284]","[234.5342388298098, 236.06405374324538]","[188.5085434075387, 255.25587286239818]"
./healthy/DSC03743.JPG,"['healthy', 'healthy']","[23.85150047504132, 150.6489684721742]","[131.94383922123157, 161.7955006471111]","[142.8483694210911, 189.62149213051256]","[160.34411879146572, 199.3922804362312]"
./healthy/DSC03744.JPG,"['healthy', 'healthy', 'healthy']","[64.33203255716211, 46.7469291843212, 152.5168663537816]","[25.109394138041807, 9.83922550848095, 155.6414935263603]","[96.72873999033686, 251.2569679622951, 247.36126520064124]","[174.81683033803796, 62.857574863826585, 186.3977491352854]"
./healthy/DSC03745.JPG,['healthy'],[13.107316148118286],[94.63700993594426],[14.274633792950851],[174.32574348584598]
./healthy/DSC03747.JPG,"['healthy', 'healthy', 'healthy']","[13.159622427165715, 161.63763980603503, 136.26231040829825]","[72.39521357817583, 185.141521391324, 33.57228598214451]","[108.29601436064274, 223.8512739670668, 231.39484245894593]","[97.49420965401433, 195.46825793339656, 220.30813781187996]"
./healthy/DSC03748.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[42.17260614677707, 133.73016450063275, 11.452867624442831, 114.65187266203418]","[57.14772745621269, 123.07692515319832, 176.52431507241, 143.05719622185546]","[195.89871614265672, 178.7958242550563, 95.17567219249943, 211.65245460336874]","[195.5951354041013, 198.93027721762152, 228.03708119541807, 167.31059533045268]"
./healthy/DSC03749.JPG,"['healthy', 'healthy', 'healthy']","[222.21963150804254, 51.907912003741586, 202.93343240590545]","[60.518926426486075, 9.62420422769523, 74.52511754749159]","[239.6473206760605, 242.4394280323954, 246.3513249003378]","[157.50200925969995, 45.7402797553097, 92.05816649696106]"
./healthy/DSC03750.JPG,"['healthy', 'healthy']","[109.76822596306243, 52.12507336836808]","[29.03111062362666, 68.18140584049979]","[202.93686250530533, 160.8825330903496]","[211.7097989636105, 204.91393122257955]"
./healthy/DSC03751.JPG,"['healthy', 'healthy', 'healthy']","[4.819845977001904, 37.9001816746875, 45.73905223149407]","[71.68106697232795, 5.824438288964217, 96.51302322119966]","[16.44543185650528, 93.56576756163201, 83.65456383676042]","[132.62399497683043, 218.10966738156938, 125.94582295185953]"
./healthy/DSC03752.JPG,"['healthy', 'healthy']","[58.38496951365653, 40.59104132143497]","[7.151242562030518, 53.71884312594392]","[179.93113562733788, 67.43278200415966]","[31.51187837541184, 125.9448748403041]"
./healthy/DSC03753.JPG,['healthy'],[4.7249361455016015],[161.80269601168914],[61.799587288133665],[169.13316086022812]
./healthy/DSC03754.JPG,"['healthy', 'healthy', 'healthy']","[29.98798840555412, 167.22423537770277, 95.9009664663098]","[24.411439071080935, 118.30224042444965, 109.8701812624389]","[226.12496841339495, 207.8475692568016, 219.6586002627127]","[96.05823062818618, 179.61008049280997, 234.9747090392394]"
./healthy/DSC03755.JPG,"['healthy', 'healthy']","[90.7168710667622, 73.54527247222626]","[13.660513780884571, 87.01218750007024]","[143.85814913679022, 80.24927038921848]","[173.87361497262566, 176.91793613476614]"
./healthy/DSC03756.JPG,['healthy'],[69.95685851884096],[83.8054084488831],[198.80084947174737],[111.78189947605202]
./healthy/DSC03757.JPG,"['healthy', 'healthy']","[84.80499440076719, 208.88954974798713]","[176.64026993941633, 36.669255504289964]","[188.61832824730803, 218.74374654626763]","[198.46252129965498, 106.03724438287978]"
./healthy/DSC03758.JPG,['healthy'],[56.95348603910841],[97.62840406700352],[207.95605562034163],[230.26307714634893]
./healthy/DSC03759.JPG,"['healthy', 'healthy', 'healthy']","[87.17455772120388, 153.03204047576756, 11.661380765854886]","[24.26491642649387, 124.59541756567381, 9.979609495498494]","[139.5771832749506, 229.9307632236794, 42.47807650877979]","[110.74647345387623, 228.57230745905457, 70.90918128987602]"
./healthy/DSC03760.JPG,['healthy'],[152.7633891504039],[27.138998256333764],[188.14824290155315],[249.95087565575338]
./healthy/DSC03761.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[199.07474305144814, 55.78781927542781, 44.34346275162923, 58.55374250170746]","[122.28987135568414, 93.17272729805518, 129.06666929235007, 71.52060523227658]","[207.26545771561857, 118.1522100718721, 65.34239656177064, 230.00176430959812]","[158.5842809474618, 134.39218185865926, 181.2672244250232, 184.00678627471535]"
./healthy/DSC03762.JPG,"['healthy', 'healthy']","[18.44241796104015, 14.889852875175961]","[113.33179989971535, 124.77710117277357]","[106.00770437511886, 74.22607390583408]","[126.05934580207995, 247.76562702698862]"
./healthy/DSC03763.JPG,"['healthy', 'healthy', 'healthy']","[21.578695886646784, 109.2862802279106, 3.5085169275736803]","[42.212250411991135, 95.86427323608208, 110.62806276215898]","[249.5540231567148, 134.7693156590865, 108.9355661237316]","[233.43838766704573, 243.2235088541642, 250.8067279071836]"
./healthy/DSC03765.JPG,"['healthy', 'healthy', 'healthy']","[21.44347899831675, 24.481758399524523, 17.120773436958785]","[119.45171005079982, 13.33905219381026, 1.2224218743315305]","[174.02785978070088, 244.6521647322125, 82.89986923994519]","[251.63660420929799, 128.10141311748765, 55.20846994009935]"
./healthy/DSC03766.JPG,['healthy'],[66.77753935160979],[176.54358264070675],[109.4403521089892],[253.06256778559313]
./healthy/DSC03767.JPG,"['healthy', 'healthy', 'healthy']","[76.48287290188381, 69.59665380977975, 20.19936221618022]","[168.7430480601127, 67.23464008413666, 16.793823955646985]","[160.52775318629799, 143.3661898182745, 107.05274015114259]","[204.56138999977566, 165.77723127715038, 221.3012883175692]"
./healthy/DSC03768.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[121.89402429184128, 51.59532973969459, 81.4138334971488, 13.965730286156514]","[16.480389974698085, 87.77454243299451, 108.32117724122807, 181.63795176082405]","[203.66467811378484, 245.4364359608588, 92.18210710142014, 250.46540093526286]","[27.66819605557646, 197.77147870032599, 120.66665552742293, 220.96441030887803]"
./healthy/DSC03769.JPG,"['healthy', 'healthy']","[45.67341012694038, 44.97026711676452]","[141.16843588936578, 54.627649370097686]","[176.6723834562672, 142.8368239684925]","[215.3693579696264, 173.83934205970652]"
